dir original compiled diff
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-skip-early-err-switch.js 42 33 -9
script/annexB/language/eval-code/direct/func-switch-case-eval-func-no-skip-param.js 29 23 -6
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-block-scoping.js 45 35 -10
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-update.js 31 29 -2
script/annexB/language/eval-code/direct/func-switch-dflt-eval-func-existing-fn-no-init.js 34 29 -5
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-skip-early-err-try.js 51 49 -2
script/annexB/language/eval-code/direct/global-switch-case-eval-global-skip-early-err-for-in.js 38 26 -12
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-existing-var-update.js 33 32 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-skip-early-err-for-in.js 44 42 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-skip-early-err-for.js 45 43 -2
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-skip-early-err-for.js 41 32 -9
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-existing-fn-update.js 39 38 -1
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-skip-early-err-for.js 41 32 -9
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-skip-early-err.js 25 23 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-skip-early-err-for-in.js 40 31 -9
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-skip-early-err-block.js 45 43 -2
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-skip-early-err-for-of.js 44 42 -2
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-no-skip-param.js 31 28 -3
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-existing-block-fn-no-init.js 26 24 -2
script/annexB/language/eval-code/direct/global-switch-case-eval-global-existing-global-update.js 37 35 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-skip-early-err-switch.js 42 33 -9
script/annexB/language/eval-code/direct/func-block-decl-eval-func-no-skip-try.js 40 38 -2
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-non-enumerable-global-init.js 37 36 -1
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-existing-global-update.js 37 35 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-init.js 39 37 -2
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-existing-var-update.js 33 32 -1
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-update.js 35 34 -1
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-no-skip-try.js 46 44 -2
script/annexB/language/eval-code/direct/func-switch-dflt-eval-func-existing-fn-update.js 37 33 -4
script/annexB/language/eval-code/direct/func-switch-case-eval-func-existing-var-update.js 35 31 -4
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-skip-early-err-switch.js 46 44 -2
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-init.js 39 37 -2
script/annexB/language/eval-code/direct/global-switch-case-eval-global-skip-early-err-try.js 49 44 -5
script/annexB/language/eval-code/direct/func-block-decl-eval-func-skip-early-err-for.js 39 37 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-skip-early-err-block.js 45 43 -2
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-skip-early-err-for.js 45 43 -2
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-existing-var-update.js 33 32 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-existing-block-fn-update.js 39 38 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-existing-fn-update.js 39 38 -1
script/annexB/language/eval-code/direct/block-decl-nostrict.js 21 21 0
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-skip-early-err-block.js 41 32 -9
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-no-skip-param.js 31 28 -3
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-existing-var-update.js 37 36 -1
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-existing-block-fn-update.js 37 36 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-existing-fn-no-init.js 36 34 -2
script/annexB/language/eval-code/direct/func-block-decl-eval-func-existing-var-no-init.js 21 19 -2
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-block-scoping.js 47 37 -10
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-existing-fn-update.js 39 38 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-existing-var-no-init.js 27 25 -2
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-existing-fn-no-init.js 36 34 -2
script/annexB/language/eval-code/direct/global-block-decl-eval-global-skip-early-err-for-of.js 34 25 -9
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-update.js 29 24 -5
script/annexB/language/eval-code/direct/func-block-decl-eval-func-existing-fn-no-init.js 30 28 -2
script/annexB/language/eval-code/direct/func-switch-dflt-eval-func-block-scoping.js 45 32 -13
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-existing-block-fn-update.js 39 38 -1
script/annexB/language/eval-code/direct/global-switch-case-eval-global-no-skip-try.js 42 37 -5
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-existing-var-no-init.js 27 25 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-existing-global-init.js 43 42 -1
script/annexB/language/eval-code/direct/func-block-decl-eval-func-no-skip-param.js 25 22 -3
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-skip-early-err-for-in.js 40 31 -9
script/annexB/language/eval-code/direct/switch-dflt-decl-nostrict.js 26 26 0
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-no-skip-try.js 46 44 -2
script/annexB/language/eval-code/direct/func-switch-dflt-eval-func-existing-var-no-init.js 25 20 -5
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-skip-early-err-for.js 39 27 -12
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-existing-var-update.js 33 32 -1
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-existing-fn-update.js 35 33 -2
script/annexB/language/eval-code/direct/func-switch-case-eval-func-skip-early-err-for.js 43 38 -5
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-existing-var-no-init.js 23 21 -2
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-skip-early-err-for-of.js 40 31 -9
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-existing-var-update.js 31 27 -4
script/annexB/language/eval-code/direct/func-switch-dflt-eval-func-skip-early-err-for-of.js 42 37 -5
script/annexB/language/eval-code/direct/global-block-decl-eval-global-skip-early-err-try.js 45 43 -2
script/annexB/language/eval-code/direct/global-switch-case-eval-global-existing-var-no-init.js 21 16 -5
script/annexB/language/eval-code/direct/global-switch-case-eval-global-init.js 29 24 -5
script/annexB/language/eval-code/direct/global-block-decl-eval-global-skip-early-err.js 19 17 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-skip-early-err-for-in.js 40 31 -9
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-skip-early-err-for.js 41 32 -9
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-existing-non-enumerable-global-init.js 43 42 -1
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-block-fn-update.js 31 30 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-update.js 35 34 -1
script/annexB/language/eval-code/direct/global-switch-case-eval-global-update.js 29 24 -5
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-skip-early-err-block.js 41 32 -9
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-existing-global-init.js 43 42 -1
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-skip-early-err-block.js 45 43 -2
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-existing-non-enumerable-global-init.js 43 42 -1
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-existing-block-fn-no-init.js 30 28 -2
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-skip-early-err-block.js 39 27 -12
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-skip-early-err-try.js 51 49 -2
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-skip-early-err-try.js 51 49 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-existing-block-fn-update.js 37 36 -1
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-existing-non-enumerable-global-init.js 41 37 -4
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-skip-early-err.js 30 28 -2
script/annexB/language/eval-code/direct/func-switch-dflt-eval-func-no-skip-try.js 44 39 -5
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-skip-early-err-try.js 53 51 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-skip-early-err-for-in.js 44 42 -2
script/annexB/language/eval-code/direct/global-block-decl-eval-global-skip-early-err-block.js 35 26 -9
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-existing-global-init.js 41 37 -4
script/annexB/language/eval-code/direct/global-switch-case-eval-global-skip-early-err-switch.js 40 28 -12
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-init.js 31 29 -2
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-skip-early-err.js 25 23 -2
script/annexB/language/eval-code/direct/var-env-lower-lex-catch-non-strict.js 27 27 0
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-skip-early-err-block.js 41 32 -9
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-existing-global-init.js 43 42 -1
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-skip-early-err.js 23 18 -5
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-existing-var-no-init.js 23 21 -2
script/annexB/language/eval-code/direct/global-if-decl-no-else-eval-global-skip-early-err-for-in.js 40 31 -9
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-existing-block-fn-no-init.js 26 24 -2
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-skip-early-err-for-of.js 44 42 -2
script/annexB/language/eval-code/direct/func-block-decl-eval-func-existing-block-fn-no-init.js 24 22 -2
script/annexB/language/eval-code/direct/func-block-decl-eval-func-skip-early-err-try.js 47 45 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-skip-early-err-switch.js 42 33 -9
script/annexB/language/eval-code/direct/func-switch-case-eval-func-existing-var-no-init.js 25 20 -5
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-no-skip-try.js 44 42 -2
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-global-init.js 37 36 -1
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-no-skip-try.js 44 42 -2
script/annexB/language/eval-code/direct/func-switch-case-eval-func-update.js 33 29 -4
script/annexB/language/eval-code/direct/global-switch-case-eval-global-skip-early-err-for.js 39 27 -12
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-fn-no-init.js 18 16 -2
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-existing-fn-update.js 35 33 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-existing-block-fn-no-init.js 30 28 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-skip-early-err-switch.js 46 44 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-block-scoping.js 47 37 -10
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-update.js 35 34 -1
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-skip-early-err.js 25 23 -2
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-skip-early-err-block.js 41 32 -9
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-no-skip-param.js 31 28 -3
script/annexB/language/eval-code/direct/func-if-decl-no-else-eval-func-skip-early-err-for-in.js 44 42 -2
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-existing-var-no-init.js 23 21 -2
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-skip-early-err-try.js 53 51 -2
script/annexB/language/eval-code/direct/func-block-decl-eval-func-skip-early-err.js 24 22 -2
script/annexB/language/eval-code/direct/global-switch-case-eval-global-block-scoping.js 43 30 -13
script/annexB/language/eval-code/direct/global-block-decl-eval-global-init.js 25 23 -2
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-skip-early-err.js 30 28 -2
script/annexB/language/eval-code/direct/func-switch-case-eval-func-skip-early-err-block.js 43 38 -5
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-skip-early-err-try.js 53 51 -2
script/annexB/language/eval-code/direct/func-block-decl-eval-func-update.js 29 28 -1
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-global-update.js 33 34 1
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-existing-var-no-init.js 21 16 -5
script/annexB/language/eval-code/direct/func-if-decl-else-decl-b-eval-func-no-skip-try.js 46 44 -2
script/annexB/language/eval-code/direct/func-if-stmt-else-decl-eval-func-existing-var-no-init.js 27 25 -2
script/annexB/language/eval-code/direct/global-switch-case-eval-global-skip-early-err-for-of.js 38 26 -12
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-skip-early-err-try.js 51 49 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-existing-var-no-init.js 23 21 -2
script/annexB/language/eval-code/direct/func-if-decl-else-stmt-eval-func-skip-early-err-switch.js 46 44 -2
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-existing-global-init.js 43 42 -1
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-fn-update.js 29 27 -2
script/annexB/language/eval-code/direct/global-if-decl-else-decl-a-eval-global-block-scoping.js 45 35 -10
script/annexB/language/eval-code/direct/global-block-decl-eval-global-block-scoping.js 39 29 -10
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-no-skip-try.js 44 42 -2
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-var-no-init.js 17 15 -2
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-var-update.js 27 26 -1
script/annexB/language/eval-code/direct/global-if-decl-else-decl-b-eval-global-skip-early-err-for-of.js 40 31 -9
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-existing-block-fn-no-init.js 24 19 -5
script/annexB/language/eval-code/direct/global-if-decl-else-stmt-eval-global-init.js 31 29 -2
script/annexB/language/eval-code/direct/func-if-decl-else-decl-a-eval-func-skip-early-err-for-of.js 44 42 -2
script/annexB/language/eval-code/direct/global-switch-dflt-eval-global-block-scoping.js 43 30 -13
script/annexB/language/eval-code/direct/global-block-decl-eval-global-existing-block-fn-no-init.js 20 18 -2
script/annexB/language/eval-code/direct/global-if-stmt-else-decl-eval-global-existing-fn-update.js 35 33 -2
